TimeSeries ID,t_0_value_request_cores_sum_sub resource.namespace_name=kube-system,t_0_value_request_cores_sum_sub resource.namespace_name=gmp-system,t_0_value_request_cores_sum_sub resource.namespace_name=akoflow
Fri May 10 2024 18:53:00 GMT-0300 (Horário Padrão de Brasília),-0.018439164317532453,-0.05970811567491192,27.86594101353443
Fri May 10 2024 18:54:00 GMT-0300 (Horário Padrão de Brasília),0.21524595198103175,-0.07262734756291775,25.14031674890139
Fri May 10 2024 18:55:00 GMT-0300 (Horário Padrão de Brasília),0.2746580849894378,-0.017878175246308716,11.613863800860525
Fri May 10 2024 18:56:00 GMT-0300 (Horário Padrão de Brasília),0.4840089368621963,-0.007047856013198742,0.3115020899442249
Fri May 10 2024 18:57:00 GMT-0300 (Horário Padrão de Brasília),-0.007872174038746738,-0.07871511339048143,-0.5945016367021205
Fri May 10 2024 18:58:00 GMT-0300 (Horário Padrão de Brasília),0.38965333472278957,-0.019469180246089204,14.722279340512106
Fri May 10 2024 18:59:00 GMT-0300 (Horário Padrão de Brasília),0.016929354613935188,-0.04976010851664034,25.288485743558876
Fri May 10 2024 19:00:00 GMT-0300 (Horário Padrão de Brasília),-0.06752568558088279,-0.09934219990020851,20.51878933116883
Fri May 10 2024 19:01:00 GMT-0300 (Horário Padrão de Brasília),0.3787317075594217,-0.06494751024587547,17.214578203390577
Fri May 10 2024 19:02:00 GMT-0300 (Horário Padrão de Brasília),0.3789942561280679,-0.04291826842644269,7.666877712250315
Fri May 10 2024 19:03:00 GMT-0300 (Horário Padrão de Brasília),0.4514341246420732,-0.0002787304464971028,-0.36119977063442543
Fri May 10 2024 19:04:00 GMT-0300 (Horário Padrão de Brasília),0.164593905600118,-0.04639324814538185,-0.5264847552611551
Fri May 10 2024 19:05:00 GMT-0300 (Horário Padrão de Brasília),0.5559034511377428,-0.0017649811556417414,-1.422461825560663
Fri May 10 2024 19:06:00 GMT-0300 (Horário Padrão de Brasília),0.4765572413110103,-0.0032694346081701513,-1.3339177893550955
Fri May 10 2024 19:07:00 GMT-0300 (Horário Padrão de Brasília),0.2706073812658328,-0.011845391386550556,-0.5801357919974748
Fri May 10 2024 19:08:00 GMT-0300 (Horário Padrão de Brasília),0.13709000890399958,-0.04688823140651748,-0.7838229048288285
Fri May 10 2024 19:09:00 GMT-0300 (Horário Padrão de Brasília),0.3929917616415478,-0.017417264461690684,-0.37989570962613817
Fri May 10 2024 19:10:00 GMT-0300 (Horário Padrão de Brasília),0.43509526016994327,-0.010621998785669263,-1.8607219469249228
Fri May 10 2024 19:11:00 GMT-0300 (Horário Padrão de Brasília),0.557402726424391,-0.004421036398340093,4.108515949132608
Fri May 10 2024 19:12:00 GMT-0300 (Horário Padrão de Brasília),0.3102584779452348,-0.021654018814486538,6.028528552340589
Fri May 10 2024 19:13:00 GMT-0300 (Horário Padrão de Brasília),0.40441784327709507,-0.008664548400532865,5.952858183336222
Fri May 10 2024 19:14:00 GMT-0300 (Horário Padrão de Brasília),0.44522678493898615,-0.004006485176392934,-1.9015328921266144
Fri May 10 2024 19:15:00 GMT-0300 (Horário Padrão de Brasília),0.42413040111453465,-0.004536288864368528,5.040954081245848
Fri May 10 2024 19:16:00 GMT-0300 (Horário Padrão de Brasília),0.36838731681957315,-0.002946487446494771,6.720440841755394
Fri May 10 2024 19:17:00 GMT-0300 (Horário Padrão de Brasília),0.3594839476187374,-0.026132888159500232,9.57249192097145
Fri May 10 2024 19:18:00 GMT-0300 (Horário Padrão de Brasília),0.39588353693445427,-0.0062736803217173405,4.10747630437817
Fri May 10 2024 19:19:00 GMT-0300 (Horário Padrão de Brasília),0.5225473745684981,-0.0069976053446432,5.792406881096436
Fri May 10 2024 19:20:00 GMT-0300 (Horário Padrão de Brasília),0.20742548421336704,-0.01828020774314499,8.092475431150874
Fri May 10 2024 19:21:00 GMT-0300 (Horário Padrão de Brasília),0.3105182763351479,-0.015058411521465666,2.0562888459816238
Fri May 10 2024 19:22:00 GMT-0300 (Horário Padrão de Brasília),0.37954422561188966,-0.010687683265495355,-1.5739305579316145
Fri May 10 2024 19:23:00 GMT-0300 (Horário Padrão de Brasília),0.4004778538808208,-0.0027455878446264476,-0.8511147311188458
Fri May 10 2024 19:24:00 GMT-0300 (Horário Padrão de Brasília),0.3428875255332671,-0.03730104005957069,0.39265145567722803
Fri May 10 2024 19:25:00 GMT-0300 (Horário Padrão de Brasília),0.44311771567681657,-0.012321029494120023,0.9794766105943635
Fri May 10 2024 19:26:00 GMT-0300 (Horário Padrão de Brasília),0.4538356655722281,-0.002319755557791601,0.5466169497078663
Fri May 10 2024 19:27:00 GMT-0300 (Horário Padrão de Brasília),0.46888468952135376,-0.0012152774375850557,0.06922814894448703
Fri May 10 2024 19:28:00 GMT-0300 (Horário Padrão de Brasília),0.4793171683555074,0.00046806131199745964,-0.5206207890606813
Fri May 10 2024 19:29:00 GMT-0300 (Horário Padrão de Brasília),0.459055585003485,-0.002003432645438629,-0.4445007587725428
Fri May 10 2024 19:30:00 GMT-0300 (Horário Padrão de Brasília),0.6282441360883834,-0.0010151890435360494,0.40270927060886974
Fri May 10 2024 19:31:00 GMT-0300 (Horário Padrão de Brasília),0.6331457072759006,-0.00120989429255014,-0.02580182356378084
Fri May 10 2024 19:32:00 GMT-0300 (Horário Padrão de Brasília),0.6369992444764191,-0.002954788791748285,-0.00781881875359242
Fri May 10 2024 19:33:00 GMT-0300 (Horário Padrão de Brasília),0.6322875204183951,-0.0009549593516636166,-0.003780885849603995
Fri May 10 2024 19:34:00 GMT-0300 (Horário Padrão de Brasília),0.6356109173734487,-0.0013453310112534547,-0.007503595737966861
Fri May 10 2024 19:35:00 GMT-0300 (Horário Padrão de Brasília),0.636894067035688,-0.0011797426874749287,-0.007984290910845479
